gene_id	gene_name	gene_biotype	ICN	ICAA	IKD16N	IKD16A
ENSG00000176978.14	DPP7	protein_coding	39.3442522	56.99533199	29.7614478	16.88096693
ENSG00000176979.14	TRIM60	protein_coding	0	0	0	0
ENSG00000176986.16	SEC24C	protein_coding	19.65684595	23.15906094	9.540237952	11.12809865
ENSG00000176988.9	FMR1NB	protein_coding	0	0	0	0
ENSG00000176994.11	SMCR8	protein_coding	15.50030212	6.993940312	14.09717254	7.179548277
ENSG00000177000.13	MTHFR	protein_coding	2.284875714	1.374621324	1.144712009	1.448730945
ENSG00000177023.2	DEFB104B	protein_coding	0	0	0	0
ENSG00000177025.3	C19orf18	protein_coding	0	0	0	0
ENSG00000177030.18	DEAF1	protein_coding	7.284395734	9.038741864	6.67164726	9.649760208
ENSG00000177034.17	MTX3	protein_coding	3.316829415	4.323502688	5.400576902	5.107391779
ENSG00000177042.16	TMEM80	protein_coding	6.731262562	3.37470473	4.215413689	4.267973228
ENSG00000177045.10	SIX5	protein_coding	8.159865405	4.418206393	3.219342738	3.326002906
ENSG00000177047.7	IFNW1	protein_coding	0	0	0	0
ENSG00000177051.6	FBXO46	protein_coding	4.143555129	16.45271414	10.74279115	10.80917939
ENSG00000177054.14	ZDHHC13	protein_coding	11.67789373	9.178640141	8.068124687	5.220611444
ENSG00000177058.12	SLC38A9	protein_coding	3.975333272	4.185352945	7.281872732	1.890427221
ENSG00000177076.6	ACER2	protein_coding	4.216175677	3.804787907	4.752639508	3.437069574
ENSG00000177082.13	WDR73	protein_coding	0.607537682	0.822386993	1.198470764	1.733448283
ENSG00000177084.18	POLE	protein_coding	8.181929604	6.912295744	4.807730781	3.264039017
ENSG00000177096.9	PHETA2	protein_coding	0	0	0	0
ENSG00000177098.9	SCN4B	protein_coding	0	0	0	0
ENSG00000177103.15	DSCAML1	protein_coding	0	0	0	0
ENSG00000177105.10	RHOG	protein_coding	61.51647336	33.00837473	23.42695776	21.68599301
ENSG00000177106.16	EPS8L2	protein_coding	15.92701308	17.15481825	11.8725137	7.957852199
ENSG00000177108.5	ZDHHC22	protein_coding	0	0	0	0
ENSG00000177119.17	ANO6	protein_coding	31.49637703	22.73852773	28.40316672	25.40589353
ENSG00000177125.5	ZBTB34	protein_coding	6.194382839	1.197851597	3.740653201	2.164167559
ENSG00000177138.17	FAM9B	protein_coding	0.424279836	0	0	0
ENSG00000177143.5	CETN1	protein_coding	0	0	0	0
ENSG00000177144.8	NUDT4B	protein_coding	0	0	0	0
ENSG00000177150.13	FAM210A	protein_coding	15.61025309	9.579230225	6.33473746	9.671484974
ENSG00000177151.5	OR2T35	protein_coding	0	0	0	0
ENSG00000177156.11	TALDO1	protein_coding	77.42019666	115.2335709	58.36963122	86.06418666
ENSG00000177169.10	ULK1	protein_coding	12.2744936	21.11519977	8.215299139	7.192022978
ENSG00000177174.1	OR14C36	protein_coding	0	0	0	0
ENSG00000177181.15	RIMKLA	protein_coding	0	0	0	0.895938516
ENSG00000177182.11	CLVS1	protein_coding	0	0	0	0
ENSG00000177186.3	OR2M7	protein_coding	0	0	0	0
ENSG00000177189.14	RPS6KA3	protein_coding	14.01638588	11.30314326	9.748826939	13.85742919
ENSG00000177191.2	B3GNT8	protein_coding	0	0	0	0
ENSG00000177192.14	PUS1	protein_coding	12.23808983	13.80496799	8.334634755	14.1335395
ENSG00000177200.18	CHD9	protein_coding	3.179714021	3.347700565	2.090841113	3.024157991
ENSG00000177201.3	OR2T12	protein_coding	0	0	0	0
ENSG00000177202.3	SPACA4	protein_coding	0	0	0	0
ENSG00000177212.4	OR2T33	protein_coding	0	0	0	0
ENSG00000177225.17	GATD1	protein_coding	13.26163243	8.137999398	8.670440366	2.594644445
ENSG00000177238.14	TRIM72	protein_coding	0	0	0	0
ENSG00000177239.16	MAN1B1	protein_coding	10.48392235	8.490611845	13.93905064	6.574308329
ENSG00000177243.3	DEFB103B	protein_coding	0	0	0	0
ENSG00000177257.3	DEFB4B	protein_coding	0	0	0	0
ENSG00000177272.9	KCNA3	protein_coding	0	0	0	0
ENSG00000177275.4	OR2AJ1	protein_coding	0	0	0	0
ENSG00000177283.8	FZD8	protein_coding	10.82542144	12.37425065	20.74483139	18.82665467
ENSG00000177291.4	GJD4	protein_coding	0	0	0	0
ENSG00000177294.7	FBXO39	protein_coding	0	0	0	0
ENSG00000177300.7	CLDN22	protein_coding	0	0	0	0
ENSG00000177301.16	KCNA2	protein_coding	0	0.140878557	0	0
ENSG00000177302.15	TOP3A	protein_coding	11.72841744	11.22548913	7.611938162	1.738386539
ENSG00000177303.10	CASKIN2	protein_coding	2.529741897	5.935554755	4.562599743	0.412454298
ENSG00000177311.12	ZBTB38	protein_coding	30.57689422	22.40805836	24.17350186	18.56947845
ENSG00000177324.14	BEND2	protein_coding	0	0	0	0
ENSG00000177352.10	CCDC71	protein_coding	17.95170389	2.945470929	11.95755874	9.312808138
ENSG00000177354.12	C10orf71	protein_coding	0	0	0	0
ENSG00000177363.5	LRRN4CL	protein_coding	0	0	0.744748494	0
ENSG00000177370.5	TIMM22	protein_coding	22.04548426	26.52590036	10.35439139	11.9811363
ENSG00000177374.13	HIC1	protein_coding	3.965404745	12.6873581	3.860420538	2.057133618
ENSG00000177380.14	PPFIA3	protein_coding	4.178172505	3.770492845	3.401522825	1.892271666
ENSG00000177383.5	MAGEF1	protein_coding	29.21145467	20.15855368	24.21198809	29.41664793
ENSG00000177398.19	UMODL1	protein_coding	0	0	0	0
ENSG00000177409.12	SAMD9L	protein_coding	0	0	0.691209931	0
ENSG00000177414.14	UBE2U	protein_coding	0	0	0	0
ENSG00000177425.11	PAWR	protein_coding	11.91453582	14.86977442	11.43024229	10.12616441
ENSG00000177426.22	TGIF1	protein_coding	25.91382745	26.6332811	16.83694675	13.49666669
ENSG00000177427.13	MIEF2	protein_coding	9.727913274	4.051719227	3.374057695	1.220045306
ENSG00000177432.8	NAP1L5	protein_coding	0	1.37593595	1.71871014	2.485913909
ENSG00000177453.7	NIM1K	protein_coding	0	0	0	0
ENSG00000177455.15	CD19	protein_coding	0	0	0	0
ENSG00000177459.11	ERICH5	protein_coding	1.885718573	0	1.062828174	3.074514171
ENSG00000177462.9	OR2T8	protein_coding	0	0	0	0
ENSG00000177463.15	NR2C2	protein_coding	7.170548165	6.69402559	6.271234678	5.039227819
ENSG00000177464.5	GPR4	protein_coding	0	0	0	0
ENSG00000177465.5	ACOT4	protein_coding	5.985386597	3.600913606	0	1.626449476
ENSG00000177468.7	OLIG3	protein_coding	0	0	0	0
ENSG00000177469.13	CAVIN1	protein_coding	184.2141043	205.3983312	125.9763983	104.1201017
ENSG00000177476.3	OR2G3	protein_coding	0	0	0	0
ENSG00000177479.20	ARIH2	protein_coding	17.86457847	16.45047534	7.192020511	9.807995499
ENSG00000177483.12	RBM44	protein_coding	0	0	0	0
ENSG00000177485.7	ZBTB33	protein_coding	17.05416477	10.92202574	6.511397903	5.830176975
ENSG00000177489.1	OR2G2	protein_coding	0	0	0	0
ENSG00000177494.6	ZBED2	protein_coding	0	0	0	0
ENSG00000177504.10	VCX2	protein_coding	0	0	0	0
ENSG00000177508.12	IRX3	protein_coding	2.987595014	0.898694793	2.245156619	1.623678693
ENSG00000177511.6	ST8SIA3	protein_coding	0	0.255489076	0	0
ENSG00000177519.4	RPRM	protein_coding	0	0	0	0
ENSG00000177535.9	OR2B11	protein_coding	0	0	0	0
ENSG00000177542.11	SLC25A22	protein_coding	26.71605639	21.8131513	10.39698072	8.296839111
ENSG00000177548.13	RABEP2	protein_coding	1.949442278	8.209730777	8.05745681	5.297351005
ENSG00000177551.5	NHLH2	protein_coding	0	0	0	0
ENSG00000177556.12	ATOX1	protein_coding	18.96876671	12.58670174	10.69117098	7.276956617
ENSG00000177558.3	FAM187B	protein_coding	0	0	0	0
ENSG00000177565.18	TBL1XR1	protein_coding	18.00378071	15.34446974	10.00635132	15.69609318
ENSG00000177570.15	SAMD12	protein_coding	0.190018449	0.685910601	0.428392581	0
ENSG00000177575.13	CD163	protein_coding	0	0	0	0
ENSG00000177576.12	C18orf32	protein_coding	2.034357952	1.376893623	1.433255324	1.243822072
ENSG00000177595.19	PIDD1	protein_coding	5.990497943	3.153490097	4.220453466	2.034798021
ENSG00000177599.13	ZNF491	protein_coding	0	0	0	0
ENSG00000177600.9	RPLP2	protein_coding	782.0490771	775.0268132	424.676792	468.6896831
ENSG00000177602.5	HASPIN	protein_coding	11.49499523	3.77214046	7.067788357	2.555683034
ENSG00000177606.8	JUN	protein_coding	24.19589229	41.48651914	18.63761878	20.38223039
ENSG00000177613.9	CSTF2T	protein_coding	11.37854516	8.984761322	14.83046126	8.696162344
ENSG00000177614.11	PGBD5	protein_coding	0	0	0.146343046	0
ENSG00000177627.11	C12orf54	protein_coding	0	0	0	0
ENSG00000177628.16	GBA	protein_coding	34.45261592	28.1987663	31.15939507	24.16713099
ENSG00000177646.20	ACAD9	protein_coding	1.481055885	1.113786512	1.947755373	1.207371919
ENSG00000177663.14	IL17RA	protein_coding	6.469375361	2.043347113	3.0993274	1.845865358
ENSG00000177666.17	PNPLA2	protein_coding	20.59966648	25.47474837	21.50070046	20.52484989
ENSG00000177669.4	MBOAT4	protein_coding	0	0	0	0
ENSG00000177673.4	TEX44	protein_coding	0	0	0	0
ENSG00000177674.16	AGTRAP	protein_coding	58.81738219	42.24603674	54.12348812	45.99144914
ENSG00000177675.9	CD163L1	protein_coding	0.51658957	0	0	0
ENSG00000177679.16	SRRM3	protein_coding	3.400161452	0.767098798	0.718649267	0
ENSG00000177683.14	THAP5	protein_coding	5.780980594	2.608454526	6.190721859	9.896700579
ENSG00000177684.4	DEFB114	protein_coding	0	0	0	0
ENSG00000177685.17	CRACR2B	protein_coding	0	0.624448205	0.780011207	2.82048826
ENSG00000177688.7	SUMO4	protein_coding	0	0	0	0
ENSG00000177689.10	MAGEB10	protein_coding	0	0	0	0
ENSG00000177692.12	DNAJC28	protein_coding	0	0	0	0
ENSG00000177693.5	OR4F4	protein_coding	0	0	0	0
ENSG00000177694.16	NAALADL2	protein_coding	0.215773202	0	0.121614031	0
ENSG00000177697.19	CD151	protein_coding	192.1554006	135.4735088	146.8007533	77.7116223
ENSG00000177700.6	POLR2L	protein_coding	397.1564472	405.2546843	144.8410154	181.9861185
ENSG00000177706.9	FAM20C	protein_coding	13.87984387	12.52553645	8.800822928	5.186037456
ENSG00000177707.11	NECTIN3	protein_coding	41.28445677	30.42018405	29.45949804	32.72921331
ENSG00000177710.6	SLC35G5	protein_coding	0	0	0	0
ENSG00000177721.5	ANXA2R	protein_coding	0	0	0	0
ENSG00000177728.17	TMEM94	protein_coding	18.7425207	13.4143487	17.48466913	9.22014338
ENSG00000177731.16	FLII	protein_coding	35.21522636	47.25057411	12.27441859	13.22070337
ENSG00000177732.9	SOX12	protein_coding	27.52107997	42.33365959	22.20953802	13.25732089
ENSG00000177733.7	HNRNPA0	protein_coding	43.27435197	43.59283452	38.19252855	33.63687172
ENSG00000177752.15	YIPF7	protein_coding	0	0	0	0
ENSG00000177791.12	MYOZ1	protein_coding	0	0	0	0
ENSG00000177807.10	KCNJ10	protein_coding	0	0	0	0
ENSG00000177830.18	CHID1	protein_coding	28.36143254	26.08629753	23.36278389	15.11726971
ENSG00000177839.7	PCDHB9	protein_coding	0	0	0	0
ENSG00000177842.12	ZNF620	protein_coding	3.863155945	3.486213609	0.870940349	0.629856855
ENSG00000177853.14	ZNF518A	protein_coding	1.878619642	2.179691759	2.571437185	2.844158504
ENSG00000177854.8	TMEM187	protein_coding	29.30678932	10.57888723	16.51788439	3.185492623
ENSG00000177868.12	SVBP	protein_coding	15.1219856	5.848490503	3.652735409	7.044341411
ENSG00000177873.14	ZNF619	protein_coding	1.096553663	0.494779444	4.635294512	2.234804429
ENSG00000177875.5	CCDC184	protein_coding	5.121092927	4.621409053	0	1.043691845
ENSG00000177879.17	AP3S1	protein_coding	5.987430089	7.204286014	6.749267339	4.881014303
ENSG00000177885.15	GRB2	protein_coding	50.82163499	38.59185241	46.10997548	31.83060949
ENSG00000177888.8	ZBTB41	protein_coding	3.704516842	6.078279103	7.2128793	9.05988016
ENSG00000177889.10	UBE2N	protein_coding	27.9817326	16.83430135	14.6643155	20.81003041
ENSG00000177917.11	ARL6IP6	protein_coding	7.556524789	8.183048242	6.814410215	5.544140729
ENSG00000177932.7	ZNF354C	protein_coding	0	0.447593622	0.559098479	0
ENSG00000177938.5	CAPZA3	protein_coding	0	0	0	0
ENSG00000177943.14	MAMDC4	protein_coding	1.064795551	0	0.60013977	0
ENSG00000177947.14	ODF3	protein_coding	0	0	0	0
ENSG00000177951.17	BET1L	protein_coding	24.18087932	28.64066885	12.77701915	32.0328131
ENSG00000177954.14	RPS27	protein_coding	321.2875565	197.5686086	290.0549068	166.8851077
ENSG00000177963.15	RIC8A	protein_coding	25.67867385	18.70110727	14.98083177	8.446858059
ENSG00000177971.9	IMP3	protein_coding	20.96077617	21.0172846	7.875937862	3.797208737
ENSG00000177981.11	ASB8	protein_coding	6.438025965	4.518767625	6.450841584	6.414643491
ENSG00000177984.7	LCN15	protein_coding	0	0	0	0
ENSG00000177989.14	ODF3B	protein_coding	0	6.536974515	1.360911747	3.936800466
ENSG00000177990.12	DPY19L2	protein_coding	0	0.470088971	0	0.424656653
ENSG00000177992.10	SPATA31E1	protein_coding	0	0	0	0
ENSG00000177994.16	C2orf73	protein_coding	0	0	0.601674094	0
ENSG00000178015.5	GPR150	protein_coding	0	0	2.403769946	0
ENSG00000178021.11	TSPYL6	protein_coding	0	0	0	0
ENSG00000178026.13	LRRC75B	protein_coding	2.562417114	3.853987751	0.481409605	0
ENSG00000178028.14	DMAP1	protein_coding	4.698298642	5.653157814	5.296107528	1.702267178
ENSG00000178031.18	ADAMTSL1	protein_coding	2.391157346	0.784670301	0	0
ENSG00000178033.6	CALHM5	protein_coding	1.194590288	0	0.336647322	0.243460558
ENSG00000178035.13	IMPDH2	protein_coding	47.92515288	42.21918325	26.04686263	22.7902939
ENSG00000178038.17	ALS2CL	protein_coding	0	0.58233121	0.909252495	0
ENSG00000178053.20	MLF1	protein_coding	4.695363515	6.355829438	1.323199735	0.637951401
ENSG00000178057.15	NDUFAF3	protein_coding	23.69432139	33.60088174	26.70917357	15.17674192
ENSG00000178074.6	C2orf69	protein_coding	10.29419038	14.86359737	5.028407538	10.62977722
ENSG00000178075.20	GRAMD1C	protein_coding	0	0	0.663910667	0.320089801
ENSG00000178078.12	STAP2	protein_coding	0	0	0.595583395	0
ENSG00000178084.2	HTR3C	protein_coding	0	0	0	0
ENSG00000178093.14	TSSK6	protein_coding	0	0	3.232276657	3.116740984
ENSG00000178096.9	BOLA1	protein_coding	16.00472985	14.44308948	9.020581353	1.630902452
ENSG00000178104.19	PDE4DIP	protein_coding	0	0.190976304	0.357828694	0.776336254
ENSG00000178105.11	DDX10	protein_coding	6.11335675	4.290886479	2.679917659	3.045576726
ENSG00000178115.11	GOLGA8Q	protein_coding	0	0	0	0
ENSG00000178125.14	PPP1R42	protein_coding	0	0	0.73217052	0
ENSG00000178127.13	NDUFV2	protein_coding	3.234449046	4.864753258	1.215332844	5.273511949
ENSG00000178149.17	DALRD3	protein_coding	2.378890766	10.73386822	5.363158989	3.878592212
ENSG00000178150.10	ZNF114	protein_coding	3.879049487	7.876251808	0	0.790560213
ENSG00000178163.8	ZNF518B	protein_coding	2.142273047	1.933243585	0.45278525	0.218300365
ENSG00000178171.11	AMER3	protein_coding	0	0	0	0
ENSG00000178172.7	SPINK6	protein_coding	0	0	0	0
ENSG00000178175.12	ZNF366	protein_coding	0	0	0	0
ENSG00000178177.16	LCORL	protein_coding	1.554990489	2.338773911	1.168564405	1.267644165
ENSG00000178184.16	PARD6G	protein_coding	0	0.629214985	0	0
ENSG00000178187.8	ZNF454	protein_coding	0	0	0	0
ENSG00000178188.15	SH2B1	protein_coding	4.908938483	10.33656236	4.611290887	9.337572778
ENSG00000178199.14	ZC3H12D	protein_coding	0	0	0.492786021	0
ENSG00000178201.5	VN1R1	protein_coding	0	0	0	0
ENSG00000178202.13	POGLUT3	protein_coding	19.53311159	10.14899051	13.67815521	3.860264856
ENSG00000178209.16	PLEC	protein_coding	18.57752408	27.01003082	19.97181238	10.93775786
ENSG00000178217.15	SH2D4B	protein_coding	0	0	0	0
ENSG00000178222.13	RNF212	protein_coding	0	0	0	0
ENSG00000178226.11	PRSS36	protein_coding	0.795770157	0	0.897023506	0
ENSG00000178229.8	ZNF543	protein_coding	8.713144084	1.429631012	5.803790706	5.165850368
ENSG00000178233.18	TMEM151B	protein_coding	0.5338564	1.445298201	0.300891994	0
ENSG00000178234.13	GALNT11	protein_coding	10.5798641	9.229296246	4.770416032	5.462381897
ENSG00000178235.8	SLITRK1	protein_coding	0	0	0	0
ENSG00000178252.18	WDR6	protein_coding	19.28737417	24.86490589	17.70378378	5.840069809
ENSG00000178257.4	PRM3	protein_coding	0	0	0	0
ENSG00000178279.4	TNP2	protein_coding	0	0	0	0
ENSG00000178287.18	SPAG11A	protein_coding	0	0	0	0
ENSG00000178295.15	GEN1	protein_coding	1.729212856	1.114633712	2.923855397	3.222107481
ENSG00000178297.14	TMPRSS9	protein_coding	0.675338214	0	0	0
ENSG00000178301.4	AQP11	protein_coding	0	4.965024408	3.100957496	4.485173613
ENSG00000178307.10	TMEM11	protein_coding	20.04707674	34.97595212	18.83154629	28.32714245
ENSG00000178338.11	ZNF354B	protein_coding	1.562193366	0	0	0.636758012
ENSG00000178342.4	KCNG2	protein_coding	0	0	0	0
ENSG00000178343.5	SHISA3	protein_coding	0	0	0	0
ENSG00000178358.5	OR2D3	protein_coding	0	0	0	0
ENSG00000178363.5	CALML3	protein_coding	0	0	0	0
ENSG00000178372.8	CALML5	protein_coding	0	0	0	0
ENSG00000178381.12	ZFAND2A	protein_coding	11.52750837	20.80545394	6.497131037	13.57393964
ENSG00000178385.15	PLEKHM3	protein_coding	0.251148289	3.3996424	1.840177668	1.842647907
ENSG00000178386.13	ZNF223	protein_coding	0	0	0.497698994	0
ENSG00000178394.5	HTR1A	protein_coding	0	0	0	0
ENSG00000178395.7	CCDC185	protein_coding	0	0	0	0
ENSG00000178397.13	FAM220A	protein_coding	12.21422394	20.94263064	9.637848464	6.970012275
ENSG00000178401.16	DNAJC22	protein_coding	28.41041785	19.99788092	26.5810351	18.06516151
ENSG00000178403.4	NEUROG2	protein_coding	0	5.746556028	0	0
ENSG00000178404.10	CEP295NL	protein_coding	0	0	0	0
ENSG00000178409.14	BEND3	protein_coding	2.475255149	1.116867699	1.162585511	3.363088895
ENSG00000178425.14	NT5DC1	protein_coding	1.200026189	5.053697692	5.861773013	5.869641806
ENSG00000178440.8	TIMM23B-AGAP6	protein_coding	0	0	0	0
ENSG00000178445.10	GLDC	protein_coding	2.961694899	0.296967937	2.782116082	1.073068445
ENSG00000178449.9	COX14	protein_coding	51.22544783	73.41965861	49.25167672	63.86748509
ENSG00000178460.18	MCMDC2	protein_coding	0	1.245358459	0	0
ENSG00000178462.12	TUBAL3	protein_coding	1.630152698	1.471092703	0	0
ENSG00000178467.18	P4HTM	protein_coding	8.03720565	5.526084519	5.392770949	6.552012325
ENSG00000178473.7	UCN3	protein_coding	0	0	0	0
ENSG00000178498.16	DTX3	protein_coding	4.290967147	9.680704245	7.255421104	7.579087416
ENSG00000178502.6	KLHL11	protein_coding	9.476996882	4.276145717	5.118863064	3.540966401
ENSG00000178522.14	AMBN	protein_coding	0	0	0	0
ENSG00000178531.6	CTXN1	protein_coding	21.26578342	63.96934236	14.64932932	17.33608435
ENSG00000178537.10	SLC25A20	protein_coding	10.77979269	15.28680789	19.96302655	7.532397731
ENSG00000178538.10	CA8	protein_coding	9.482428589	8.899480877	2.351572848	4.328896801
ENSG00000178562.18	CD28	protein_coding	0	0	0	0
ENSG00000178567.8	EPM2AIP1	protein_coding	5.058733222	3.586891011	7.535319047	5.891330157
ENSG00000178568.15	ERBB4	protein_coding	0	0	0.126575772	0
ENSG00000178573.7	MAF	protein_coding	2.088058143	2.261182355	1.176870745	1.361765099
ENSG00000178585.15	CTNNBIP1	protein_coding	14.00593609	5.529704857	2.960258166	2.854445621
ENSG00000178586.6	OR6B3	protein_coding	0	0	0	0
ENSG00000178591.7	DEFB125	protein_coding	0	0	0	0
ENSG00000178597.7	PSAPL1	protein_coding	0	0	0	0
ENSG00000178602.8	OTOS	protein_coding	0	0	0	0
ENSG00000178605.13	GTPBP6	protein_coding	0	0	0	0
ENSG00000178605.13_PAR_Y	GTPBP6	protein_coding	0	0	0	0
ENSG00000178607.17	ERN1	protein_coding	3.815151397	3.167461598	5.24671873	4.851834742
ENSG00000178623.12	GPR35	protein_coding	0	0	0	0
ENSG00000178645.13	C10orf53	protein_coding	0	0	0	0
ENSG00000178662.16	CSRNP3	protein_coding	0.232619482	0	0	0
ENSG00000178665.16	ZNF713	protein_coding	0.902118453	0	0.50845175	0
ENSG00000178685.14	PARP10	protein_coding	0	0	0	0
ENSG00000178690.4	DYNAP	protein_coding	0	0	0	0
ENSG00000178691.11	SUZ12	protein_coding	19.63150766	17.31335312	14.33382219	10.54796306
ENSG00000178694.10	NSUN3	protein_coding	3.959625814	5.657678383	1.859769327	3.765915415
ENSG00000178695.6	KCTD12	protein_coding	6.56717911	5.079767389	1.586310707	3.05921808
ENSG00000178700.9	DHFR2	protein_coding	3.35806961	0.606082081	7.570697011	2.190026178
ENSG00000178718.7	RPP25	protein_coding	28.54601577	36.96096992	18.18767533	17.20030751
ENSG00000178719.17	GRINA	protein_coding	221.9018772	173.1328944	201.9331505	104.5808942
ENSG00000178726.7	THBD	protein_coding	22.42791521	29.3799789	35.06806821	28.30988296
ENSG00000178732.5	GP5	protein_coding	0	0	0	0
ENSG00000178741.12	COX5A	protein_coding	231.44849	228.7571342	132.9336747	141.95862
ENSG00000178750.3	STX19	protein_coding	0	0	0	2.07375847
ENSG00000178752.16	ERFE	protein_coding	2.446593573	1.471913625	4.136845152	1.994488127
ENSG00000178761.15	FAM219B	protein_coding	1.748472854	0.525955975	3.613403861	2.850745941
ENSG00000178764.8	ZHX2	protein_coding	2.625523277	4.146347298	4.439390082	0.535088363
ENSG00000178772.7	CPN2	protein_coding	0	0	0	0
ENSG00000178773.15	CPNE7	protein_coding	5.734853738	8.625471605	11.85168108	17.92126066
ENSG00000178776.5	C5orf46	protein_coding	0	0	0	0
ENSG00000178789.9	CD300LB	protein_coding	0	0	0	0
ENSG00000178795.10	GDPD4	protein_coding	0	0	0	0
ENSG00000178796.13	RIIAD1	protein_coding	0	0	0	0
ENSG00000178802.18	MPI	protein_coding	5.144754743	8.124833671	4.168297514	7.601727831
ENSG00000178804.8	H1-8	protein_coding	0	0	0	0
ENSG00000178809.11	TRIM73	protein_coding	0	0	0	0
ENSG00000178814.17	OPLAH	protein_coding	1.316308844	2.96967937	0.370948811	1.073068445
ENSG00000178821.13	TMEM52	protein_coding	0	0	2.059229587	1.489217801
ENSG00000178826.11	TMEM139	protein_coding	0	0	0	0.92930908
ENSG00000178828.7	RNF186	protein_coding	0	0	0	0
ENSG00000178852.16	EFCAB13	protein_coding	1.313056509	0	0.740064542	1.070417108
ENSG00000178860.9	MSC	protein_coding	34.28579224	37.38631832	20.93449433	29.11471752
ENSG00000178878.13	APOLD1	protein_coding	0	1.467205794	0.229089649	1.656757393
ENSG00000178882.15	RFLNA	protein_coding	0	0	0	0
ENSG00000178896.9	EXOSC4	protein_coding	42.17696664	49.48008632	15.45165058	22.34901174
